id,name,Lines,Lentivirus/PB,Cell line (old name),Clone (old name),stock_id,stock_name,stock_storage_id,stock_location_in_box,stock_stored_on
944,CTL08A,CTL08A,,KOLF,2C11,1007,CTL08A,899,8,0023-08-31
944,CTL08A,CTL08A,,KOLF,2C11,1008,CTL08A,899,9,0023-08-31
944,CTL08A,CTL08A,,KOLF,2C11,1009,CTL08A,899,10,0023-08-31
944,CTL08A,CTL08A,,KOLF,2C11,1010,CTL08A,899,11,0023-08-31
944,CTL08A,CTL08A,,KOLF,2C11,1011,CTL08A,899,12,0023-08-31
944,CTL08A,CTL08A,,KOLF,2C11,1012,CTL08A,899,13,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1013,CTL08A,899,14,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1014,CTL08A,899,15,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1015,CTL08A,899,16,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1016,CTL08A,899,17,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1017,CTL08A,899,18,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1018,CTL08A,899,19,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1019,CTL08A,899,20,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1020,CTL08A,899,21,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1021,CTL08A,899,22,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1022,CTL08A,899,23,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1023,CTL08A,899,24,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1024,CTL08A,899,25,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1025,CTL08A,899,26,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1026,CTL08A,899,27,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1027,CTL08A,899,28,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1028,CTL08A,899,29,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1029,CTL08A,899,30,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1030,CTL08A,899,31,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1031,CTL08A,899,32,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1032,CTL08A,899,33,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1033,CTL08A,899,34,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1034,CTL08A,899,35,0023-01-09
944,CTL08A,CTL08A,,KOLF,2C11,1035,CTL08A CRISPRa Clone#18,857,36,0022-11-17
944,CTL08A,CTL08A,,KOLF,2C11,1036,CTL08A CRISPRa Clone#18,857,37,0022-11-17
944,CTL08A,CTL08A,,KOLF,2C11,1037,CTL08A CRISPRa Clone#18,857,38,0022-11-17
944,CTL08A,CTL08A,,KOLF,2C11,1038,CTL08A CRISPRa Clone#18,857,39,0022-11-17
944,CTL08A,CTL08A,,KOLF,2C11,1039,CTL08A CRISPRa Clone#18,857,40,0022-11-17
944,CTL08A,CTL08A,,KOLF,2C11,1040,CTL08A CRISPRa Clone#18,857,41,0022-11-17
944,CTL08A,CTL08A,,KOLF,2C11,1041,CTL08A CRISPRa Clone#18,857,42,0022-11-17
944,CTL08A,CTL08A,,KOLF,2C11,1042,CTL08A CRISPRa Clone#18,857,43,0022-11-17
944,CTL08A,CTL08A,,KOLF,2C11,1043,CTL08A CRISPRa Clone#18,857,44,0022-11-17
944,CTL08A,CTL08A,,KOLF,2C11,1044,CTL08A CRISPRa Clone#18,857,45,0022-11-17
944,CTL08A,CTL08A,,KOLF,2C11,1045,CTL08A PB,860,45,0022-02-18
944,CTL08A,CTL08A,,KOLF,2C11,1046,CTL08A PB,860,46,0022-02-18
944,CTL08A,CTL08A,,KOLF,2C11,1047,CTL08A PB,860,47,0022-02-18
944,CTL08A,CTL08A,,KOLF,2C11,1048,CTL08A PB,860,48,0022-02-18
944,CTL08A,CTL08A,,KOLF,2C11,1049,CTL08A PB,860,49,0022-02-18
944,CTL08A,CTL08A,,KOLF,2C11,1050,CTL08A PB,860,50,0022-02-18
944,CTL08A,CTL08A,,KOLF,2C11,1051,CTL08A PB,860,51,0022-02-18
944,CTL08A,CTL08A,,KOLF,2C11,1052,CTL08A PB,860,52,0022-02-18
944,CTL08A,CTL08A,,KOLF,2C11,1053,CTL08AFLAGClone16,864,5,0021-10-28
944,CTL08A,CTL08A,,KOLF,2C11,1054,CTL08AFLAGClone16,864,6,0021-10-28
944,CTL08A,CTL08A,,KOLF,2C11,1055,CTL08AFLAGClone16,864,7,0021-10-28
944,CTL08A,CTL08A,,KOLF,2C11,1056,CTL08AFLAGClone16,864,8,0021-10-28
944,CTL08A,CTL08A,,KOLF,2C11,1057,CTL08AFLAGClone16,864,9,0021-10-28
944,CTL08A,CTL08A,,KOLF,2C11,1058,CTL08AFLAGClone16,864,10,0021-10-28
944,CTL08A,CTL08A,,KOLF,2C11,1059,CTL08AFLAGClone16,864,11,0021-10-28
944,CTL08A,CTL08A,,KOLF,2C11,1060,CTL08AFLAGClone16,864,12,0021-10-28
944,CTL08A,CTL08A,,KOLF,2C11,1061,CTL08AFLAGClone16,864,76,0021-03-06
944,CTL08A,CTL08A,,KOLF,2C11,1062,CTL08AFLAGClone16,864,77,0021-03-06
944,CTL08A,CTL08A,,KOLF,2C11,1063,CTL08AFLAGClone16,864,78,0021-03-06
944,CTL08A,CTL08A,,KOLF,2C11,1064,CTL08AFLAGClone16,864,79,0021-03-06
944,CTL08A,CTL08A,,KOLF,2C11,1065,CTL09A,864,25,0021-10-31
944,CTL08A,CTL08A,,KOLF,2C11,1066,CTL09A,864,26,0021-10-31
944,CTL08A,CTL08A,,KOLF,2C11,1067,CTL09A,864,27,0021-10-31
944,CTL08A,CTL08A,,KOLF,2C11,1068,CTL09A,864,28,0021-10-31
944,CTL08A,CTL08A,,KOLF,2C11,1069,CTL09A,864,1,0021-10-26
944,CTL08A,CTL08A,,KOLF,2C11,1070,CTL09A PB,866,37,0019-12-17
944,CTL08A,CTL08A,,KOLF,2C11,1071,CTL09A PB,866,38,0019-12-17
944,CTL08A,CTL08A,,KOLF,2C11,1072,CTL10C,860,53,0022-02-24
954,CTL08A CRISPRa Clone#18,CTL08A,,KOLF,2C11,1073,CTL10C,860,54,0022-02-24
954,CTL08A CRISPRa Clone#18,CTL08A,,KOLF,2C11,1074,CTL10C,860,55,0022-02-24
954,CTL08A CRISPRa Clone#18,CTL08A,,KOLF,2C11,1075,CTL10C,860,56,0022-02-24
954,CTL08A CRISPRa Clone#18,CTL08A,,KOLF,2C11,1076,CTL10C,860,57,0022-02-24
954,CTL08A CRISPRa Clone#18,CTL08A,,KOLF,2C11,1077,CTL10C,860,58,0022-02-24
954,CTL08A CRISPRa Clone#18,CTL08A,,KOLF,2C11,1078,CTL10C,860,59,0022-02-24
954,CTL08A CRISPRa Clone#18,CTL08A,,KOLF,2C11,1079,CTL10C,860,60,0022-02-24
954,CTL08A CRISPRa Clone#18,CTL08A,,KOLF,2C11,1080,CTL10C PB,866,29,0019-10-17
954,CTL08A CRISPRa Clone#18,CTL08A,,KOLF,2C11,1081,CTL10C PB,866,30,0019-10-17
954,CTL08A CRISPRa Clone#18,CTL08A,,KOLF,2C11,1082,DUP01G,866,1,0022-04-03
955,CTL08A PB,CTL08A,PB,KOLF,2C1,1083,DUP01G,866,2,0022-04-03
955,CTL08A PB,CTL08A,PB,KOLF,2C1,1084,DUP01G,866,3,0022-04-03
955,CTL08A PB,CTL08A,PB,KOLF,2C1,1085,DUP01G,866,4,0022-04-03
955,CTL08A PB,CTL08A,PB,KOLF,2C1,1086,DUP01G,866,5,0022-04-03
955,CTL08A PB,CTL08A,PB,KOLF,2C1,1087,DUP01G,866,6,0022-04-03
955,CTL08A PB,CTL08A,PB,KOLF,2C1,1088,DUP01G,866,7,0022-04-03
955,CTL08A PB,CTL08A,PB,KOLF,2C1,1089,DUP01G,866,8,0022-04-03
955,CTL08A PB,CTL08A,PB,KOLF,2C1,1090,DUP01G,865,29,0021-05-21
967,CTL08AFLAGClone16,CTL08A,,KOLF,2C1,1091,DUP01G,865,30,0021-05-21
967,CTL08AFLAGClone16,CTL08A,,KOLF,2C1,1092,DUP01G,865,31,0021-05-14
967,CTL08AFLAGClone16,CTL08A,,KOLF,2C1,1093,DUP01G,865,32,0021-05-14
967,CTL08AFLAGClone16,CTL08A,,KOLF,2C1,1094,DUP01G PB,860,69,0022-02-28
967,CTL08AFLAGClone16,CTL08A,,KOLF,2C1,1095,DUP01G PB,860,70,0022-02-28
967,CTL08AFLAGClone16,CTL08A,,KOLF,2C1,1096,DUP01G PB,860,71,0022-02-28
967,CTL08AFLAGClone16,CTL08A,,KOLF,2C1,1097,DUP01G PB,860,72,0022-02-28
967,CTL08AFLAGClone16,CTL08A,,KOLF,2C1,1098,DUP01G PB,860,73,0022-02-28
967,CTL08AFLAGClone16,CTL08A,,KOLF,2C1,1099,DUP01G PB,860,74,0022-02-28
967,CTL08AFLAGClone16,CTL08A,,KOLF,2C1,1100,DUP01G PB,860,75,0022-02-28
967,CTL08AFLAGClone16,CTL08A,,KOLF,2C1,1101,DUP01G PB,860,76,0022-02-28
967,CTL08AFLAGClone16,CTL08A,,KOLF,2C1,1102,DUP02J,892,9,0017-11-09
968,CTL09A,CTL09A,,A1546,1,1103,DUP02J,892,10,0017-11-09
968,CTL09A,CTL09A,,A1546,1,1104,DUP02J PB,892,72,0017-07-30
968,CTL09A,CTL09A,,A1546,1,1105,DUP02J PB,892,73,0017-07-30
968,CTL09A,CTL09A,,A1546,1,1106,DUP02K,892,28,0019-12-11
968,CTL09A,CTL09A,,A1546,1,1107,DUP02K,892,29,0019-11-27
968,CTL09A,CTL09A,,A1546,1,1108,DUP02K,865,20,0021-05-13
968,CTL09A,CTL09A,,A1546,1,1109,DUP02K,865,21,0021-05-13
968,CTL09A,CTL09A,,A1546,1,1110,DUP02K,865,22,0021-05-13
968,CTL09A,CTL09A,,A1546,1,1111,DUP02K,865,18,0021-09-05
968,CTL09A,CTL09A,,A1546,1,1112,DUP02K,865,19,0021-07-05
968,CTL09A,CTL09A,,A1546,1,1113,DUP02K,893,68,0022-05-08
968,CTL09A,CTL09A,,A1546,1,1114,DUP02K,893,69,0022-05-08
968,CTL09A,CTL09A,,A1546,1,1115,DUP02K,893,70,0022-05-08
968,CTL09A,CTL09A,,A1546,1,1116,DUP02K,893,71,0022-05-08
968,CTL09A,CTL09A,,A1546,1,1117,DUP02K,865,17,0021-04-30
968,CTL09A,CTL09A,,A1546,1,1118,DUP02K,867,2,0022-04-13
969,CTL09A PB,CTL09A,PB,A1546,1,1119,DUP02K,867,3,0022-04-13
969,CTL09A PB,CTL09A,PB,A1546,1,1120,DUP02K,867,4,0022-04-13
970,CTL10C,CTL10C,,AB,C,1121,DUP02K PB,892,56,0021-01-29
970,CTL10C,CTL10C,,AB,C,1122,DUP02K PB,892,57,0021-01-29
970,CTL10C,CTL10C,,AB,C,1123,DUP02KWBSClone15,892,18,0019-12-05
970,CTL10C,CTL10C,,AB,C,1124,DUP02KWBSClone15,892,19,0019-12-05
970,CTL10C,CTL10C,,AB,C,1125,DUP02KWBSClone15 PB,892,74,0019-10-18
970,CTL10C,CTL10C,,AB,C,1126,DUP02KWBSClone15 PB,892,75,0019-10-18
970,CTL10C,CTL10C,,AB,C,1127,DUP02KWTClone7B,892,17,0018-10-29
970,CTL10C,CTL10C,,AB,C,1128,DUP02KWTClone7B PB,866,46,0019-10-03
971,CTL10C PB,CTL10C,PB,AB,C,1129,DUP02KWTClone7B PB,866,47,0019-10-03
971,CTL10C PB,CTL10C,PB,AB,C,1130,DUP02KWTClone7B PB,892,35,0021-12-23
972,DUP01G,DUP01G,,Cf,G,1131,DUP03B,857,12,0022-08-26
972,DUP01G,DUP01G,,Cf,G,1132,DUP03B,857,13,0022-08-26
972,DUP01G,DUP01G,,Cf,G,1133,DUP03B,857,14,0022-08-26
972,DUP01G,DUP01G,,Cf,G,1134,DUP03B,857,15,0022-08-26
972,DUP01G,DUP01G,,Cf,G,1135,DUP03B,865,27,0021-05-14
972,DUP01G,DUP01G,,Cf,G,1136,DUP03B,865,28,0021-05-14
972,DUP01G,DUP01G,,Cf,G,1137,DUP03B,865,25,0021-05-09
972,DUP01G,DUP01G,,Cf,G,1138,DUP03B PB,892,58,0020-10-15
972,DUP01G,DUP01G,,Cf,G,1139,DUP03B PB,892,59,0020-10-15
972,DUP01G,DUP01G,,Cf,G,1140,DUP04A,866,9,0022-04-03
972,DUP01G,DUP01G,,Cf,G,1141,DUP04A,866,10,0022-04-03
972,DUP01G,DUP01G,,Cf,G,1142,DUP04A,866,11,0022-04-03
973,DUP01G PB,DUP01G,PB,Cf,G,1143,DUP04A,866,12,0022-04-03
973,DUP01G PB,DUP01G,PB,Cf,G,1144,DUP04A,866,13,0022-04-03
973,DUP01G PB,DUP01G,PB,Cf,G,1145,DUP04A,866,14,0022-04-03
973,DUP01G PB,DUP01G,PB,Cf,G,1146,DUP04A,866,15,0022-04-03
973,DUP01G PB,DUP01G,PB,Cf,G,1147,DUP04A,866,16,0022-04-03
973,DUP01G PB,DUP01G,PB,Cf,G,1148,DUP04A PB,860,77,0022-02-03
973,DUP01G PB,DUP01G,PB,Cf,G,1149,DUP04A PB,860,78,0022-02-03
973,DUP01G PB,DUP01G,PB,Cf,G,1150,DUP04A PB,860,79,0022-02-03
974,DUP02J,DUP02J,,242,J,1151,DUP04A PB,860,80,0022-02-03
974,DUP02J,DUP02J,,242,J,1152,DUP06A,866,64,0022-03-22
975,DUP02J PB,DUP02J,PB,242,J,1153,DUP06A,866,65,0022-03-22
975,DUP02J PB,DUP02J,PB,242,J,1154,DUP06A,866,66,0022-03-22
976,DUP02K,DUP02K,,242,K,1155,DUP06A,866,67,0022-03-22
976,DUP02K,DUP02K,,242,K,1156,GAD01H,860,61,0022-02-24
976,DUP02K,DUP02K,,242,K,1157,GAD01H,860,62,0022-02-24
976,DUP02K,DUP02K,,242,K,1158,GAD01H,860,63,0022-02-24
976,DUP02K,DUP02K,,242,K,1159,GAD01H,860,64,0022-02-24
976,DUP02K,DUP02K,,242,K,1160,GAD01H,860,65,0022-02-24
976,DUP02K,DUP02K,,242,K,1161,GAD01H,860,66,0022-02-24
976,DUP02K,DUP02K,,242,K,1162,GAD01H,860,67,0022-02-24
976,DUP02K,DUP02K,,242,K,1163,GAD01H,860,68,0022-02-24
976,DUP02K,DUP02K,,242,K,1164,GAD01H PB,892,60,0020-09-28
976,DUP02K,DUP02K,,242,K,1165,GAD01H PB,892,61,0020-09-28
976,DUP02K,DUP02K,,242,K,1166,GAD02L,892,36,0020-09-10
976,DUP02K,DUP02K,,242,K,1167,GAD02L PB,892,62,0020-09-23
976,DUP02K,DUP02K,,242,K,1168,GAD02L PB,892,63,0020-09-23
976,DUP02K,DUP02K,,242,K,1169,GAD02M,864,53,0021-05-11
977,DUP02K PB,DUP02K,PB,242,K,1170,GAD02M,864,54,0021-05-11
977,DUP02K PB,DUP02K,PB,242,K,1171,GAD02M,864,55,0021-05-11
978,DUP02KWBSClone15,DUP02K,,242,K,1172,GAD02M,864,56,0021-05-11
978,DUP02KWBSClone15,DUP02K,,242,K,1173,GAD02M,864,57,0021-05-11
979,DUP02KWBSClone15 PB,DUP02K,PB,242,K,1174,GAD02M,864,58,0021-05-11
979,DUP02KWBSClone15 PB,DUP02K,PB,242,K,1175,GAD02M,864,59,0021-05-11
980,DUP02KWTClone7B,DUP02K,,242,K,1176,GAD02M,864,60,0021-05-11
981,DUP02KWTClone7B PB,DUP02K,PB,242,K,1177,GAD02M PB,867,25,0022-04-26
981,DUP02KWTClone7B PB,DUP02K,PB,242,K,1178,GAD02M PB,867,26,0022-04-26
981,DUP02KWTClone7B PB,DUP02K,PB,242,K,1179,GAD02M PB,867,27,0022-04-26
982,DUP03B,DUP03B,,809,9,1180,GAD02M PB,867,28,0022-04-26
982,DUP03B,DUP03B,,809,9,1181,GAD02M PB,892,64,0020-09-24
982,DUP03B,DUP03B,,809,9,1182,GAD02M PB,892,65,0020-09-24
982,DUP03B,DUP03B,,809,9,1183,GAD03J,864,37,0021-02-11
982,DUP03B,DUP03B,,809,9,1184,GAD03J,864,38,0021-02-11
982,DUP03B,DUP03B,,809,9,1185,GAD03J,864,39,0021-02-11
982,DUP03B,DUP03B,,809,9,1186,GAD03J,864,40,0021-02-11
983,DUP03B PB,DUP03B,PB,809,9,1187,GAD03J,864,41,0021-02-11
983,DUP03B PB,DUP03B,PB,809,9,1188,GAD03J,864,42,0021-02-11
984,DUP04A,DUP04A,,103,A,1189,GAD03J,864,43,0021-02-11
984,DUP04A,DUP04A,,103,A,1190,GAD03J,864,44,0021-02-11
984,DUP04A,DUP04A,,103,A,1191,GAD03J PB,860,33,0022-02-15
984,DUP04A,DUP04A,,103,A,1192,GAD03J PB,860,34,0022-02-15
984,DUP04A,DUP04A,,103,A,1193,GAD03J PB,860,35,0022-02-15
984,DUP04A,DUP04A,,103,A,1194,GAD03J PB,860,36,0022-02-15
984,DUP04A,DUP04A,,103,A,1195,GM25256*I,576,,
984,DUP04A,DUP04A,,103,A,1196,H1,893,64,0022-08-08
985,DUP04A PB,DUP04A,PB,103,A,1197,H1,893,65,0022-08-08
985,DUP04A PB,DUP04A,PB,103,A,1198,H1,893,66,0022-08-08
985,DUP04A PB,DUP04A,PB,103,A,1199,H1,893,67,0022-08-08
985,DUP04A PB,DUP04A,PB,103,A,1200,HEK 293T,896,16,0023-02-20
986,DUP06A,DUP06A,,104,A,1201,HEK 293T,896,17,0023-02-20
986,DUP06A,DUP06A,,104,A,1202,HEK 293T,896,18,0023-02-20
986,DUP06A,DUP06A,,104,A,1203,HEK 293T,896,19,0023-02-20
986,DUP06A,DUP06A,,104,A,1204,HEK 293T,896,20,0023-02-20
987,GAD01H,GAD01H,,120,H3,1205,HEK 293T,896,21,0023-02-20
987,GAD01H,GAD01H,,120,H3,1206,HEK 293T,896,22,0023-02-20
987,GAD01H,GAD01H,,120,H3,1207,HEK 293T,896,23,0023-02-20
987,GAD01H,GAD01H,,120,H3,1208,HEK 293T,896,24,0023-02-20
987,GAD01H,GAD01H,,120,H3,1209,IPS19-00023,897,71,0020-01-01
987,GAD01H,GAD01H,,120,H3,1210,IPS19-00023,897,72,0020-01-01
987,GAD01H,GAD01H,,120,H3,1211,KAB01A,893,23,0022-08-08
987,GAD01H,GAD01H,,120,H3,1212,KAB01A,893,24,0022-08-08
988,GAD01H PB,GAD01H,PB,120,H3,1213,KAB01A,893,25,0022-08-08
988,GAD01H PB,GAD01H,PB,120,H3,1214,KAB01A,893,26,0022-08-08
989,GAD02L,GAD02L,,14,L,1215,KAB01A,867,57,0022-07-26
990,GAD02L PB,GAD02L,PB,14,L,1216,KAB01A,867,58,0022-07-26
990,GAD02L PB,GAD02L,PB,14,L,1217,KAB01A,867,59,0022-07-26
991,GAD02M,GAD02M,,14,M,1218,KAB01A,867,60,0022-07-26
991,GAD02M,GAD02M,,14,M,1219,KAB01A,892,32,0021-09-16
991,GAD02M,GAD02M,,14,M,1220,KAB01A PB,892,49,0018-06-07
991,GAD02M,GAD02M,,14,M,1221,KAB03C,857,1,0022-10-08
991,GAD02M,GAD02M,,14,M,1222,KAB03C,857,2,0022-10-08
991,GAD02M,GAD02M,,14,M,1223,KAB03C,857,3,0022-10-08
991,GAD02M,GAD02M,,14,M,1224,KAB03C,857,4,0022-10-08
991,GAD02M,GAD02M,,14,M,1225,KAB03C,867,61,0022-07-26
992,GAD02M PB,GAD02M,PB,14,M,1226,KAB03C,867,62,0022-07-26
992,GAD02M PB,GAD02M,PB,14,M,1227,KAB03C,867,63,0022-07-26
992,GAD02M PB,GAD02M,PB,14,M,1228,KAB03C,867,64,0022-07-26
992,GAD02M PB,GAD02M,PB,14,M,1229,KAB03C,892,21,0017-10-18
992,GAD02M PB,GAD02M,PB,14,M,1230,KAB03C PB,866,39,0017-06-01
992,GAD02M PB,GAD02M,PB,14,M,1231,KAB04A,893,11,0022-08-08
993,GAD03J,GAD03J,,N.A.,N.A.,1232,KAB04A,893,12,0022-08-08
993,GAD03J,GAD03J,,N.A.,N.A.,1233,KAB04A,893,13,0022-08-08
993,GAD03J,GAD03J,,N.A.,N.A.,1234,KAB04A,893,55,0022-01-08
993,GAD03J,GAD03J,,N.A.,N.A.,1235,KAB04A,893,56,0022-01-08
993,GAD03J,GAD03J,,N.A.,N.A.,1236,KAB04A,893,57,0022-01-08
993,GAD03J,GAD03J,,N.A.,N.A.,1237,KAB04A,893,58,0022-01-08
993,GAD03J,GAD03J,,N.A.,N.A.,1238,KAB04A,892,34,0021-09-16
993,GAD03J,GAD03J,,N.A.,N.A.,1239,KAB04A PB,866,40,0017-07-27
994,GAD03J PB,GAD03J,PB,N.A.,N.A.,1240,KAB04A PB,866,41,0017-07-28
994,GAD03J PB,GAD03J,PB,N.A.,N.A.,1241,KAB05D,893,38,0022-03-08
994,GAD03J PB,GAD03J,PB,N.A.,N.A.,1242,KAB05D,893,39,0022-03-08
994,GAD03J PB,GAD03J,PB,N.A.,N.A.,1243,KAB05D,893,40,0022-03-08
995,GM25256*I,GM25256*I,,,,1244,KAB05D,892,55,0017-04-19
996,H1,H1,,H1,,1245,KAB05D,867,49,0022-07-25
996,H1,H1,,H1,,1246,KAB05D,867,50,0022-07-25
996,H1,H1,,H1,,1247,KAB05D,867,51,0022-07-25
996,H1,H1,,H1,,1248,KAB05D,867,52,0022-07-25
996,H1,H1,,H1,,1249,KAB05D PB,866,42,0017-06-04
996,H1,H1,,H1,,1250,KAB05D PB,866,43,0017-06-04
996,H1,H1,,H1,,1251,KAB07D ,867,69,0022-07-27
996,H1,H1,,H1,,1252,KAB07D ,867,70,0022-07-27
996,H1,H1,,H1,,1253,KAB07D ,867,71,0022-07-27
996,H1,H1,,H1,,1254,KAB07D ,867,72,0022-07-27
996,H1,H1,,H1,,1255,KAB07D ,864,46,0021-05-11
996,H1,H1,,H1,,1256,KAB07D ,864,47,0021-05-11
996,H1,H1,,H1,,1257,KAB07D ,864,48,0021-05-11
996,H1,H1,,H1,,1258,KAB07D ,864,49,0021-05-11
997,HEK 293T,HEK 293T,,,,1259,KAB07D ,864,50,0021-05-11
997,HEK 293T,HEK 293T,,,,1260,KAB07D ,864,51,0021-05-11
997,HEK 293T,HEK 293T,,,,1261,KAB07D ,864,52,0021-05-11
997,HEK 293T,HEK 293T,,,,1262,KAB07D PB,866,44,0017-08-05
997,HEK 293T,HEK 293T,,,,1263,KAB07D PB,866,45,0017-08-05
997,HEK 293T,HEK 293T,,,,1264,NDDS-0001-1-C11,900,1,0023-07-06
997,HEK 293T,HEK 293T,,,,1265,NDDS-0001-1-C11,900,2,0023-07-06
997,HEK 293T,HEK 293T,,,,1266,NDDS-0001-1-C11,900,3,0023-07-06
997,HEK 293T,HEK 293T,,,,1267,NDDS-0001-1-C11,900,4,0023-07-06
997,HEK 293T,HEK 293T,,,,1268,NDDS-0001-1-C11,900,5,0023-07-06
997,HEK 293T,HEK 293T,,,,1269,NDDS-0001-1-C11,900,6,0023-07-06
997,HEK 293T,HEK 293T,,,,1270,NDDS-0001-1-C11,900,7,0023-07-06
997,HEK 293T,HEK 293T,,,,1271,NDDS-0001-1-C11,900,8,0023-07-06
997,HEK 293T,HEK 293T,,,,1272,NDDS-0001-1-C11,900,9,0023-07-06
998,IPS19-00023,IPS19-00023,,,,1273,NDDS-0001-1-C21,900,11,0023-05-06
998,IPS19-00023,IPS19-00023,,,,1274,NDDS-0001-1-C21,900,12,0023-05-06
999,KAB01A,KAB01A,,380,B,1275,NDDS-0001-1-C21,900,13,0023-05-06
999,KAB01A,KAB01A,,380,B,1276,NDDS-0001-1-C21,900,14,0023-05-06
999,KAB01A,KAB01A,,380,B,1277,NDDS-0001-1-C21,900,15,0023-05-06
999,KAB01A,KAB01A,,380,B,1278,NDDS-0001-1-C21,900,16,0023-05-06
999,KAB01A,KAB01A,,380,B,1279,NDDS-0001-1-C21,900,17,0023-05-06
999,KAB01A,KAB01A,,380,B,1280,NDDS-0001-1-C21,900,18,0023-05-06
999,KAB01A,KAB01A,,380,B,1281,NDDS-0001-1-C21,900,19,0023-05-06
999,KAB01A,KAB01A,,380,B,1282,NDDS-0001-1-C21,900,20,0023-05-06
999,KAB01A,KAB01A,,380,B,1283,NDDS-0001-1-C5,900,41,0023-06-15
1000,KAB01A PB,KAB01A,PB,380,B,1284,NDDS-0001-1-C5,900,42,0023-06-15
1001,KAB03C,KAB03C,,424,C,1285,NDDS-0001-1-C5,900,43,0023-06-15
1001,KAB03C,KAB03C,,424,C,1286,NDDS-0001-1-C5,900,44,0023-06-15
1001,KAB03C,KAB03C,,424,C,1287,NDDS-0001-1-C5,900,45,0023-06-15
1001,KAB03C,KAB03C,,424,C,1288,NDDS-0001-1-C5,900,46,0023-06-15
1001,KAB03C,KAB03C,,424,C,1289,NDDS-0001-1-C5,900,47,0023-06-15
1001,KAB03C,KAB03C,,424,C,1290,NDDS-0001-1-C5,900,48,0023-06-15
1001,KAB03C,KAB03C,,424,C,1291,NDDS-0001-1-C5,900,49,0023-06-15
1001,KAB03C,KAB03C,,424,C,1292,NDDS-0001-1-C5,900,50,0023-06-15
1001,KAB03C,KAB03C,,424,C,1293,NDDS-0001-M-C1,900,21,0023-12-06
1002,KAB03C PB,KAB03C,PB,424,C,1294,NDDS-0001-M-C1,900,22,0023-12-06
1003,KAB04A,KAB04A,,425,Î±,1295,NDDS-0001-M-C1,900,23,0023-12-06
1003,KAB04A,KAB04A,,425,Î±,1296,NDDS-0001-M-C1,900,24,0023-12-06
1003,KAB04A,KAB04A,,425,Î±,1297,NDDS-0001-M-C1,900,25,0023-12-06
1003,KAB04A,KAB04A,,425,Î±,1298,NDDS-0001-M-C1,900,26,0023-12-06
1003,KAB04A,KAB04A,,425,Î±,1299,NDDS-0001-M-C1,900,27,0023-12-06
1003,KAB04A,KAB04A,,425,Î±,1300,NDDS-0001-M-C1,900,28,0023-12-06
1003,KAB04A,KAB04A,,425,Î±,1301,NDDS-0001-M-C1,900,29,0023-12-06
1003,KAB04A,KAB04A,,425,Î±,1302,NDDS-0001-M-C11,900,31,0023-06-20
1004,KAB04A PB,KAB04A,PB,425,Î±,1303,NDDS-0001-M-C11,900,32,0023-06-20
1004,KAB04A PB,KAB04A,PB,425,Î±,1304,NDDS-0001-M-C11,900,33,0023-06-20
1005,KAB05D,KAB05D,,580,D,1305,NDDS-0001-M-C11,900,34,0023-06-20
1005,KAB05D,KAB05D,,580,D,1306,NDDS-0001-M-C11,900,35,0023-06-20
1005,KAB05D,KAB05D,,580,D,1307,NDDS-0001-M-C11,900,36,0023-06-20
1005,KAB05D,KAB05D,,580,D,1308,NDDS-0001-M-C11,900,37,0023-06-20
1005,KAB05D,KAB05D,,580,D,1309,NDDS-0001-M-C11,900,38,0023-06-20
1005,KAB05D,KAB05D,,580,D,1310,NDDS-0001-M-C11,900,39,0023-06-20
1005,KAB05D,KAB05D,,580,D,1311,NDDS-0001-M-C11,900,40,0023-06-20
1005,KAB05D,KAB05D,,580,D,1312,NDDS-0002-1-C17,900,61,0023-07-24
1006,KAB05D PB,KAB05D,PB,580,D,1313,NDDS-0002-1-C17,900,62,0023-07-24
1006,KAB05D PB,KAB05D,PB,580,D,1314,NDDS-0002-1-C17,900,63,0023-07-24
1007,KAB07D ,KAB07D,,530,SE,1315,NDDS-0002-1-C17,900,64,0023-07-24
1007,KAB07D ,KAB07D,,530,SE,1316,NDDS-0002-1-C17,900,65,0023-07-24
